5.00,1,0,1,1,0,0,1,1,1,0,0,0
5.00,1,0,1,0,1,0,1,0,0,1,1,0
3.60,0,0,0,1,1,1,0,0,3,0,0,0
3.29,0,0,1,1,1,0,1,0,2,0,0,0
1.00,1,0,1,1,0,1,0,0,1,1,0,0
2.63,0,0,1,0,1,1,0,1,2,0,0,0
2.62,1,0,0,0,2,1,0,1,1,0,0,0
2.27,0,0,0,1,1,1,1,1,1,0,0,0
1.23,1,0,1,1,1,0,1,1,0,0,0,0
1.00,0,0,0,1,0,1,1,1,2,0,0,0
1.18,1,0,1,1,1,1,0,0,1,0,0,0
1.00,0,0,1,1,1,1,1,0,1,0,0,0
1.89,1,0,1,0,2,1,0,0,1,0,0,0
1.83,0,0,1,1,0,1,1,1,1,0,0,0
1.81,1,0,1,0,0,1,1,1,1,0,0,0
1.80,0,0,0,1,0,1,1,0,2,0,1,0
1.68,1,0,1,1,1,2,0,0,0,0,0,0
1.60,0,0,1,0,1,1,1,0,2,0,0,0
1.59,0,0,1,0,1,1,0,0,3,0,0,0
1.02,1,0,1,1,0,1,1,0,1,0,0,0
1.43,1,0,1,0,1,1,0,0,2,0,0,0
1.49,1,0,1,1,1,0,0,0,2,0,0,0
0.98,1,0,0,1,1,1,0,1,1,0,0,0
1.00,1,0,1,0,1,0,0,0,3,0,0,0
1.32,1,0,0,1,0,1,1,0,2,0,0,0
1.14,1,0,0,1,1,1,1,1,0,0,0,0
1.42,1,0,0,0,1,1,1,1,1,0,0,0
1.41,1,0,0,1,1,0,0,1,2,0,0,0
1.26,1,0,1,0,0,1,0,2,0,0,0,1
0.80,1,0,1,0,1,1,1,0,1,0,0,0
1.35,1,0,1,0,1,1,1,1,0,0,0,0
1.04,1,0,1,1,1,1,0,1,0,0,0,0
1.22,1,0,0,1,1,1,0,0,2,0,0,0
1.27,1,0,1,0,1,0,1,0,2,0,0,0
1.25,1,0,0,1,0,1,0,0,3,0,0,0
0.96,1,0,1,0,0,1,0,1,2,0,0,0
0.30,1,0,0,0,2,0,1,0,2,0,0,0
0.70,1,0,0,1,0,1,0,0,2,0,1,0
1.23,1,0,0,1,1,1,1,0,1,0,0,0
0.92,1,0,1,0,1,1,0,1,1,0,0,0
0.97,0,0,0,1,1,1,0,1,2,0,0,0
1.22,1,0,0,0,1,1,1,0,2,0,0,0
1.22,1,0,0,1,1,0,1,0,2,0,0,0
1.21,0,0,1,1,1,1,0,0,2,0,0,0
0.73,1,0,0,0,1,2,1,1,0,0,0,0
1.20,1,0,0,1,1,0,0,0,3,0,0,0
1.19,0,0,0,1,1,1,1,0,2,0,0,0
1.17,1,0,0,1,0,1,1,0,1,1,0,0
1.17,0,0,1,1,1,1,0,1,1,0,0,0
1.15,1,0,1,1,1,0,0,1,1,0,0,0
0.83,1,0,0,1,0,1,1,1,1,0,0,0
1.09,1,0,0,0,1,1,0,1,2,0,0,0
0.50,1,0,0,0,1,0,1,0,3,0,0,0
1.08,1,0,0,0,1,0,1,1,2,0,0,0
0.94,1,0,1,1,0,1,0,0,2,0,0,0
1.06,1,0,1,1,1,0,1,0,1,0,0,0
1.04,1,0,0,0,1,1,0,0,3,0,0,0
0.88,1,0,1,1,1,1,1,0,0,0,0,0
1.00,1,0,0,1,0,1,0,1,2,0,0,0
1.00,1,0,1,0,1,0,0,1,2,0,0,0
0.71,1,0,1,0,1,1,0,0,1,0,1,0
0.65,1,0,1,0,0,1,1,0,2,0,0,0
1.00,1,0,0,0,1,0,1,0,2,0,1,0
0.91,1,0,0,1,1,0,1,1,1,0,0,0
0.97,1,0,0,0,1,1,1,0,1,0,1,0
0.89,1,0,0,1,1,2,0,0,1,0,0,0
0.89,1,0,0,1,1,0,0,0,2,0,1,0
0.85,1,0,1,0,1,0,1,1,1,0,0,0
